Sample_Index,Repetition,3D_Positioning_Error
0,6,11.007703688032697
1,6,11.975789259564587
2,6,14.494168164913253
3,6,16.04960005381748
4,6,13.703222429151152
5,6,12.691412477088864
6,6,11.31413850676234
7,6,13.461920584282693
8,6,12.944661291127497
9,6,14.167210478699836
10,6,17.92663928422936
11,6,16.21985607030044
12,6,14.923699417973362
13,6,16.75640818950748
14,6,15.18431910748196
15,6,14.051706102054588
16,6,9.833341974990649
17,6,9.687610944629675
18,6,9.896577736503595
19,6,9.738421785125311
20,6,4.917862104771435
21,6,4.8268520485692195
22,6,3.4809324140513693
23,6,2.5225840599644203
24,6,4.029443323944037
25,6,4.94367708144055
26,6,8.869614073582538
27,6,10.003174293293522
28,6,12.885068839806804
29,6,13.01297654580239
30,6,12.530015809518172
31,6,12.551086794008905
32,6,12.605509984660815
33,6,10.92784460956293
34,6,13.043912171277983
35,6,15.67630462362993
36,6,16.335619871376593
37,6,18.880583536115097
38,6,20.213649357990697
39,6,11.8290322539282
40,6,9.583407995498424
41,6,7.652160585800998
42,6,1.360734657867408
43,6,3.68434052717307
44,6,4.148628010101648
45,6,4.375130931764391
46,6,6.168610952064544
47,6,8.862444715819688
48,6,10.906597889459045
49,6,9.696846394138278
50,6,7.348190436852039
51,6,11.3510511044377
52,6,12.68615623083171
53,6,11.113074427451759
54,6,9.158776256866389
55,6,6.925140685725456
56,6,4.64597402709328
57,6,4.49344880573099
58,6,2.2140252736930166
59,6,1.368711732288187
60,6,1.6714909841068237
61,6,3.6785242733572656
62,6,1.8122272818568446
63,6,3.174742569721453
64,6,4.891309694233064
65,6,6.003943657650534
66,6,6.000714231091587
67,6,9.91369449270871
68,6,8.245446487073348
69,6,6.556398035146342
70,6,9.656044025217858
71,6,8.150015191212294
72,6,7.26902507537792
73,6,3.7887169974976236
74,6,3.7473392471979463
75,6,4.416755068325002
76,6,3.832085624284232
77,6,2.2313790743367625
78,6,0.26755139474692824
79,6,1.1171108776885361
80,6,1.1012833960322386
81,6,0.814984187233689
82,6,1.4345512613432319
83,6,0.4999574423158851
84,6,0.48538660460057087
85,6,2.1809609615496988
86,6,2.2563296813097287
87,6,3.06809676246157
88,6,4.496637333290344
89,6,2.491952497372742
90,6,2.015709043103221
91,6,2.831246168856997
92,6,6.065869379404562
93,6,5.147485007010971
94,6,4.460601663515967
95,6,3.9058421788714663
96,6,2.128397666779645
97,6,2.8254032513975145
98,6,1.3884977995192809
99,6,1.5317959774969176
100,6,3.5790297011677112
101,6,2.687673643669922
102,6,2.394246279804752
103,6,5.018963839773702
104,6,3.8971945414639855
105,6,3.24346836296185
106,6,1.272374733593866
107,6,3.022526965114706
108,6,4.084385790279712
109,6,2.503724490365558
110,6,2.108001159830424
111,6,0.7558920048910558
112,6,3.5667202276561554
113,6,4.734392318891982
114,6,5.809132940536588
115,6,4.870740405337662
116,6,4.176061775679339
117,6,7.002801008854923
118,6,7.295920342698133
119,6,5.305386601828716
120,6,8.157590840640895
121,6,6.383840859217342
122,6,4.656971439042739
123,6,1.8712135458624592
124,6,1.411083167384818
125,6,1.2292471403630052
126,6,4.119057684043734
127,6,5.422941895326949
128,6,5.027870760572412
129,6,5.619598260968292
130,6,6.911989294520067
131,6,2.6899402774743852
132,6,2.6344401112685167
133,6,2.8319757992787546
134,6,1.7784279347694254
135,6,1.8351246023172028
136,6,3.0419648042886283
137,6,3.8426440797729473
138,6,7.049346742600936
139,6,6.221743624113867
140,6,4.743042781886183
141,6,5.349178130869836
142,6,3.9543405671446195
143,6,2.725862542270187
144,6,4.124030309488628
145,6,3.0391351243912386
146,6,1.5899635290888765
147,6,0.4021186670965576
148,6,1.0638082663278854
149,6,1.498866523507662
150,6,2.1794975707716393
151,6,9.081020587842607
152,6,11.145154186239884
153,6,7.137721568219854
154,6,8.42095803478166
155,6,8.986568509205357
156,6,11.225556572950858
157,6,13.491372249712814
158,6,11.445509441212243
159,6,13.384806204836005
160,6,15.731561861623856
161,6,4.116011958809876
162,6,5.614277694141034
163,6,3.679743676750287
164,6,3.2710648473945025
165,6,2.862612387680677
166,6,5.67407609182925
167,6,7.910961430758043
168,6,9.78381069663448
169,6,1.022293390224053
170,6,1.0442469647334478
171,6,1.8553486850549912
172,6,4.712779338242614
173,6,5.718203995096505
