Sample_Index,Repetition,3D_Positioning_Error
0,3,11.007703688032697
1,3,11.975789259564587
2,3,14.494168164913253
3,3,16.04960005381748
4,3,13.703222429151152
5,3,12.691412477088864
6,3,11.31413850676234
7,3,13.461920584282693
8,3,12.944661291127497
9,3,14.167210478699836
10,3,17.92663928422936
11,3,16.21985607030044
12,3,14.923699417973362
13,3,16.75640818950748
14,3,15.18431910748196
15,3,14.051706102054588
16,3,9.833341974990649
17,3,9.687610944629675
18,3,9.896577736503595
19,3,9.738421785125311
20,3,4.917862104771435
21,3,4.8268520485692195
22,3,3.4809324140513693
23,3,2.5225840599644203
24,3,4.029443323944037
25,3,4.94367708144055
26,3,8.869614073582538
27,3,10.003174293293522
28,3,12.885068839806804
29,3,13.01297654580239
30,3,12.530015809518172
31,3,12.551086794008905
32,3,12.605509984660815
33,3,10.92784460956293
34,3,13.043912171277983
35,3,15.67630462362993
36,3,16.335619871376593
37,3,18.880583536115097
38,3,20.213649357990697
39,3,11.8290322539282
40,3,9.583407995498424
41,3,7.652160585800998
42,3,1.360734657867408
43,3,3.68434052717307
44,3,4.148628010101648
45,3,4.375130931764391
46,3,6.168610952064544
47,3,8.862444715819688
48,3,10.906597889459045
49,3,9.696846394138278
50,3,7.348190436852039
51,3,11.3510511044377
52,3,12.68615623083171
53,3,11.113074427451759
54,3,9.158776256866389
55,3,6.925140685725456
56,3,4.64597402709328
57,3,4.49344880573099
58,3,2.2140252736930166
59,3,1.368711732288187
60,3,1.6714909841068237
61,3,3.6785242733572656
62,3,1.8122272818568446
63,3,3.174742569721453
64,3,4.891309694233064
65,3,6.003943657650534
66,3,6.000714231091587
67,3,9.91369449270871
68,3,8.245446487073348
69,3,6.556398035146342
70,3,9.656044025217858
71,3,8.150015191212294
72,3,7.26902507537792
73,3,3.7887169974976236
74,3,3.7473392471979463
75,3,4.416755068325002
76,3,3.832085624284232
77,3,2.2313790743367625
78,3,0.26755139474692824
79,3,1.1171108776885361
80,3,1.1012833960322386
81,3,0.814984187233689
82,3,1.4345512613432319
83,3,0.4999574423158851
84,3,0.48538660460057087
85,3,2.1809609615496988
86,3,2.2563296813097287
87,3,3.06809676246157
88,3,4.496637333290344
89,3,2.491952497372742
90,3,2.015709043103221
91,3,2.831246168856997
92,3,6.065869379404562
93,3,5.147485007010971
94,3,4.460601663515967
95,3,3.9058421788714663
96,3,2.128397666779645
97,3,2.8254032513975145
98,3,1.3884977995192809
99,3,1.5317959774969176
100,3,3.5790297011677112
101,3,2.687673643669922
102,3,2.394246279804752
103,3,5.018963839773702
104,3,3.8971945414639855
105,3,3.24346836296185
106,3,1.272374733593866
107,3,3.022526965114706
108,3,4.084385790279712
109,3,2.503724490365558
110,3,2.108001159830424
111,3,0.7558920048910558
112,3,3.5667202276561554
113,3,4.734392318891982
114,3,5.809132940536588
115,3,4.870740405337662
116,3,4.176061775679339
117,3,7.002801008854923
118,3,7.295920342698133
119,3,5.305386601828716
120,3,8.157590840640895
121,3,6.383840859217342
122,3,4.656971439042739
123,3,1.8712135458624592
124,3,1.411083167384818
125,3,1.2292471403630052
126,3,4.119057684043734
127,3,5.422941895326949
128,3,5.027870760572412
129,3,5.619598260968292
130,3,6.911989294520067
131,3,2.6899402774743852
132,3,2.6344401112685167
133,3,2.8319757992787546
134,3,1.7784279347694254
135,3,1.8351246023172028
136,3,3.0419648042886283
137,3,3.8426440797729473
138,3,7.049346742600936
139,3,6.221743624113867
140,3,4.743042781886183
141,3,5.349178130869836
142,3,3.9543405671446195
143,3,2.725862542270187
144,3,4.124030309488628
145,3,3.0391351243912386
146,3,1.5899635290888765
147,3,0.4021186670965576
148,3,1.0638082663278854
149,3,1.498866523507662
150,3,2.1794975707716393
151,3,9.081020587842607
152,3,11.145154186239884
153,3,7.137721568219854
154,3,8.42095803478166
155,3,8.986568509205357
156,3,11.225556572950858
157,3,13.491372249712814
158,3,11.445509441212243
159,3,13.384806204836005
160,3,15.731561861623856
161,3,4.116011958809876
162,3,5.614277694141034
163,3,3.679743676750287
164,3,3.2710648473945025
165,3,2.862612387680677
166,3,5.67407609182925
167,3,7.910961430758043
168,3,9.78381069663448
169,3,1.022293390224053
170,3,1.0442469647334478
171,3,1.8553486850549912
172,3,4.712779338242614
173,3,5.718203995096505
174,3,4.512718209284008
175,3,3.641066132946556
176,3,6.648211419909452
177,3,7.0813803593323295
178,3,9.102140835619316
179,3,11.678727119320138
180,3,11.446464537183404
181,3,11.711242026250424
182,3,12.950678867612096
183,3,11.194481359336093
184,3,9.79812979389881
185,3,8.726572888596838
186,3,4.740153796175828
187,3,3.44691149360221
188,3,1.3651042275217495
189,3,2.623603312640606
190,3,3.912976380282151
191,3,11.125223178970824
192,3,13.166629443938648
193,3,14.05247729379395
194,3,14.168520463381364
195,3,1.6240369829350996
196,3,1.5849266052898163
197,3,2.840633007795762
198,3,10.560101990782453
199,3,9.020330964516177
200,3,7.531166940166661
201,3,10.056277817313926
202,3,10.436740599737266
203,3,12.51875596091139
204,3,16.59476462589714
205,3,18.964473347447157
206,3,20.62379577709957
207,3,3.3144725611997785
208,3,5.541722865377528
209,3,2.34421429264706
210,3,1.2160620955267754
211,3,1.3667327558681395
212,3,6.155853682655037
213,3,7.168467410954354
214,3,5.080771305223976
215,3,6.077088310054375
216,3,7.224893753150641
217,3,6.896277919970657
218,3,6.706326064392552
219,3,6.729926919317153
220,3,4.876875211627995
221,3,2.3945609153770873
222,3,4.159759846021957
223,3,6.207237733180415
224,3,2.5309473762843826
225,3,1.333931177692897
226,3,8.014107330153998
227,3,5.842890763893895
228,3,11.5453639465885
229,3,8.786319604063355
230,3,5.066500259978366
231,3,3.4412036950993743
232,3,4.317185463799631
233,3,4.701494987657464
234,3,4.357301787762359
235,3,10.506667259659071
236,3,10.638939805644984
237,3,13.510339940700666
238,3,12.199688674284545
239,3,10.571362203325485
240,3,7.724970830051704
241,3,6.04448583908894
242,3,4.4984296231984
243,3,4.0451506864535345
244,3,4.3939634131571745
245,3,5.873074833631574
246,3,1.6457636381045329
247,3,0.7530604794934428
248,3,2.893367460334737
249,3,5.226645102612814
250,3,6.6420651427821955
251,3,4.289360735019723
252,3,4.281374522688991
253,3,4.667208945018323
254,3,2.386744110175833
255,3,1.517736113373518
256,3,0.5566451184262087
257,3,2.359388185997955
258,3,1.9189549149267096
259,3,0.3141351971258982
260,3,3.3431078869675224
261,3,3.3121776967965673
262,3,1.0768578474597774
263,3,1.7504089325652898
264,3,5.900048305735795
265,3,4.192366907280118
266,3,3.460414523332546
267,3,1.9647214861178204
268,3,1.1524434964333803
269,3,0.6946504613051436
270,3,2.5954327439754805
271,3,3.2715175181780713
272,3,3.4170942147005063
273,3,4.452293735645294
274,3,4.870066260149115
275,3,3.79964859514036
276,3,3.537808467045298
277,3,3.521241622261353
278,3,3.52505739727731
279,3,2.24765444816073
280,3,0.4094964358062445
281,3,1.8359151605725985
282,3,2.5417164225588156
283,3,5.417641148251367
284,3,0.9340359520491814
285,3,2.911826910443509
286,3,3.101907638501566
287,3,4.24735128310027
288,3,3.812122581206316
289,3,3.002315971229313
290,3,3.8285156503773328
291,3,4.359054318277021
292,3,3.3811493201099734
293,3,3.040245485022502
294,3,1.6985231833420253
295,3,1.0927812988346168
296,3,2.9000601113186892
297,3,5.011036579910765
298,3,4.070911114680062
299,3,2.6410594242333545
300,3,2.1546211825152453
301,3,2.3297331658875713
302,3,3.30311747949912
303,3,4.4843346809008295
304,3,3.9634091735671175
305,3,6.8869398262038874
306,3,7.732988371679752
307,3,10.564752081912792
308,3,9.040004715197641
309,3,6.031006169291897
310,3,8.300308315509637
311,3,10.961733182434026
312,3,3.7570167938657018
313,3,2.9994443768553523
314,3,2.3347202679999675
315,3,3.5802799900138833
316,3,7.940439784544014
317,3,7.860935509830782
318,3,6.093032063977469
319,3,4.423974267532793
320,3,3.1422565026594436
321,3,5.479418591723231
322,3,4.841727431628861
323,3,4.999257836488258
324,3,2.7556759594130584
325,3,4.633251509356847
326,3,1.2284137052317117
327,3,4.553120233644113
328,3,9.360991978105195
329,3,14.963236047027685
330,3,29.991087002241105
331,3,33.36250116638435
332,3,24.964330925195885
333,3,22.155382668186782
334,3,19.787434618251044
335,3,16.95876410935184
336,3,17.96351159497348
337,3,16.838899777766684
338,3,4.258452534668836
339,3,3.4643443466801083
340,3,5.11845705840581
341,3,7.312915613473861
342,3,10.244310849435678
343,3,13.261766978918862
344,3,13.981062816753813
345,3,15.106738958686527
346,3,17.01194251457328
347,3,15.587694956023011
